[INFO] [1772120679.833257762] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.843332115] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.853290542] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.863346085] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.873261023] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.883270490] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.893271723] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.903287333] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.913292365] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.923290998] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.933302687] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.943210579] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.953301439] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.963318684] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.973245538] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.983268011] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120679.993321955] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.003328698] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.013288586] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.023259657] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.033248770] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.043264114] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.053337091] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.063610887] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.073269660] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.083244846] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.093332691] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.103310034] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.113257157] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.123344383] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.133346086] [traj_ctrl]: Trajectory queue is empty, doing nothing.
[INFO] [1772120680.143230742] [traj_ctrl]: Trajectory queue is empty, doing nothing.
